,sample,energy,num_occurrences,chain_break_fraction
363,"{8: 1, 9: 1, '8*9': 1, 6: 1, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 1, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 1, '4*6': 1, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 1}",-72.86650000000002,1,0.0
364,"{8: 1, 9: 1, '8*9': 1, 6: 1, 7: 0, '6*7': 0, 10: 0, 11: 1, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 1, '11*7': 0, '6*7*10*11': 0, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.86649999999999,1,0.0
365,"{8: 1, 9: 1, '8*9': 1, 6: 0, 7: 1, '6*7': 1, 10: 0, 11: 1, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 1, '9*7': 1, '8*10': 0, '9*11': 1, '8*9*6*7': 0, '8*6': 0, '11*7': 1, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-69.41650000000001,1,0.02564102564102564
366,"{8: 1, 9: 1, '8*9': 1, 6: 1, 7: 1, '6*7': 1, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 1, '8*10': 0, '9*11': 0, '8*9*6*7': 1, '8*6': 1, '11*7': 0, '6*7*10*11': 1, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.79150000000003,1,0.0
367,"{8: 1, 9: 1, '8*9': 1, 6: 1, 7: 1, '6*7': 1, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 0, '9*11': 0, '8*9*6*7': 1, '8*6': 1, '11*7': 0, '6*7*10*11': 1, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.7915,1,0.0
368,"{8: 1, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 1, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 1}",-72.7165,1,0.0
369,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.69150000000005,1,0.0
370,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.69150000000003,1,0.0
371,"{8: 0, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.69150000000006,1,0.0
372,"{8: 1, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 1}",-72.64150000000002,2,0.0
373,"{8: 1, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 0, 10: 0, 11: 1, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 1, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 1, '8*9*6*7': 0, '8*6': 1, '11*7': 0, '6*7*10*11': 0, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.6415,1,0.0
374,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.61650000000003,2,0.0
375,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.61650000000003,1,0.0
376,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.61650000000003,1,0.0
377,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.61650000000003,1,0.0
378,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.61650000000002,1,0.0
379,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.61650000000003,2,0.0
380,"{8: 0, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.61650000000004,1,0.0
381,"{8: 1, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 1, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 1, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 1, '11*7': 0, '6*7*10*11': 1, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.61650000000003,1,0.0
382,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.61650000000003,1,0.0
383,"{8: 1, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 1, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 1, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 1, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 1, '4*6': 1, '0*4*5': 1, '2*4*5': 1, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 1}",-72.59150000000001,1,0.0
384,"{8: 1, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 1, 10: 0, 11: 1, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 1, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 1, '8*9*6*7': 0, '8*6': 1, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.59150000000002,1,0.0
385,"{8: 1, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 0, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 1}",-72.5665,1,0.0
386,"{8: 1, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 0, 10: 0, 11: 0, '10*11': 0, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.5665,1,0.0
387,"{8: 1, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 0, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 1, '6*7*10*11': 0, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.5665,1,0.0
388,"{8: 1, 9: 1, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 1, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 1, '9*11': 1, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.5665,1,0.0
389,"{8: 1, 9: 1, '8*9': 1, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 1, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 1, '9*7': 0, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 1, '2*4*5': 1, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 1}",-72.5415,1,0.0
390,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.54150000000001,1,0.0
391,"{8: 1, 9: 0, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 1}",-72.54150000000003,1,0.0
392,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 1, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.54150000000003,1,0.0
393,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.54150000000001,1,0.0
394,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 1, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 1, '4*6': 0, '0*4*5': 1, '2*4*5': 1, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 0}",-72.54150000000003,2,0.0
395,"{8: 1, 9: 1, '8*9': 1, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 1, '9*7': 0, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 1}",-72.5415,1,0.0
396,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.5415,1,0.0
397,"{8: 0, 9: 1, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.5415,1,0.0
398,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 1, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 1, '2*4*5': 1, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 0}",-72.54150000000003,1,0.0
399,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 1, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 1, '6*7*10*11': 0, '10*6': 0, '10*4': 1, '4*6': 0, '0*4*5': 1, '2*4*5': 1, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 0}",-72.54150000000003,1,0.0
400,"{8: 0, 9: 1, '8*9': 0, 6: 1, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 1, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 1, '10*6': 1, '10*4': 1, '4*6': 1, '0*4*5': 1, '2*4*5': 1, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 0}",-72.54150000000001,1,0.0
401,"{8: 0, 9: 0, '8*9': 0, 6: 0, 7: 1, '6*7': 0, 10: 0, 11: 1, '10*11': 1, 4: 0, 5: 0, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 1, '6*7*10*11': 1, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 0}",-72.54150000000003,1,0.0
402,"{8: 0, 9: 0, '8*9': 0, 6: 1, 7: 0, '6*7': 0, 10: 0, 11: 1, '10*11': 1, 4: 0, 5: 1, '4*5': 0, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 1, '6*7*10*11': 0, '10*6': 0, '10*4': 0, '4*6': 0, '0*4*5': 0, '2*4*5': 0, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 0, '8*4': 0}",-72.54150000000004,1,0.0
403,"{8: 1, 9: 1, '8*9': 0, 6: 0, 7: 0, '6*7': 0, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 1, '4*5': 1, 0: 1, 12: 1, '0*12': 1, 1: 1, '1*12': 1, 2: 1, '2*12': 1, 3: 1, '3*12': 1, '8*9*10*11': 0, '9*7': 0, '8*10': 0, '9*11': 0, '8*9*6*7': 0, '8*6': 0, '11*7': 0, '6*7*10*11': 0, '10*6': 1, '10*4': 1, '4*6': 0, '0*4*5': 1, '2*4*5': 1, '0*5': 1, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 1}",-72.51650000000004,1,0.0
404,"{8: 1, 9: 1, '8*9': 1, 6: 1, 7: 1, '6*7': 1, 10: 0, 11: 1, '10*11': 0, 4: 1, 5: 1, '4*5': 1, 0: 0, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 0, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 0, '9*11': 1, '8*9*6*7': 1, '8*6': 1, '11*7': 1, '6*7*10*11': 0, '10*6': 0, '10*4': 0, '4*6': 1, '0*4*5': 0, '2*4*5': 1, '0*5': 0, '1*5': 1, '2*5': 1, '1*4*5': 1, '8*4': 1}",-72.51650000000002,1,0.0
405,"{8: 1, 9: 1, '8*9': 0, 6: 1, 7: 1, '6*7': 1, 10: 1, 11: 0, '10*11': 1, 4: 1, 5: 0, '4*5': 0, 0: 1, 12: 0, '0*12': 0, 1: 1, '1*12': 0, 2: 1, '2*12': 1, 3: 1, '3*12': 0, '8*9*10*11': 0, '9*7': 1, '8*10': 1, '9*11': 0, '8*9*6*7': 0, '8*6': 1, '11*7': 0, '6*7*10*11': 1, '10*6': 1, '10*4': 1, '4*6': 1, '0*4*5': 0, '2*4*5': 0, '0*5': 0, '1*5': 0, '2*5': 0, '1*4*5': 0, '8*4': 1}",-72.51650000000002,1,0.0
